city;lat;lng;country;iso2;admin_name;capital;population;population_proper
Tegarenkrajan;-80.244;1.116.441;Indonesia;ID;Jawa Timur;minor;;
Banjar Lebah;-85.331;1.154.063;Indonesia;ID;Bali;minor;;
Sidomulyo;-81.346;1.114.813;Indonesia;ID;Jawa Timur;minor;;
Nglengkong;-81.077;1.118.347;Indonesia;ID;Jawa Timur;minor;;
Watuagung;-81.965;1.117.159;Indonesia;ID;Jawa Timur;minor;;
Puyung;-81.272;1.114.956;Indonesia;ID;Jawa Timur;minor;;
Jambu;-80.338;1.116.379;Indonesia;ID;Jawa Timur;minor;;
Trenggalek;-80.475;1.117.090;Indonesia;ID;Jawa Timur;minor;;
Jungke;-81.173;1.117.534;Indonesia;ID;Jawa Timur;minor;;
Soho;-81.141;1.116.535;Indonesia;ID;Jawa Timur;minor;;
Munjungan;-83.031;1.115.786;Indonesia;ID;Jawa Timur;minor;;
Banteng;-82.056;1.114.824;Indonesia;ID;Jawa Timur;minor;;
Prambonkrajan;-80.251;1.116.691;Indonesia;ID;Jawa Timur;minor;;
Jedung;-81.174;1.117.299;Indonesia;ID;Jawa Timur;minor;;
Karangturi;-82.776;1.115.811;Indonesia;ID;Jawa Timur;minor;;
Kebonsari;-82.151;1.114.578;Indonesia;ID;Jawa Timur;minor;;
Senden;-81.859;1.116.742;Indonesia;ID;Jawa Timur;minor;;
Gemaharjo;-82.388;1.117.045;Indonesia;ID;Jawa Timur;minor;;
Gandu;-80.894;1.116.034;Indonesia;ID;Jawa Timur;minor;;
Sendangkemulian;-80.972;1.118.163;Indonesia;ID;Jawa Timur;minor;;
Margo Wetan;-82.710;1.117.110;Indonesia;ID;Jawa Timur;minor;;
Krajan Suko Kidul;-80.604;1.115.793;Indonesia;ID;Jawa Timur;minor;;
Kertosono;-82.183;1.114.504;Indonesia;ID;Jawa Timur;minor;;
Kelutan;-80.665;1.117.036;Indonesia;ID;Jawa Timur;minor;;
Ngepeh;-80.605;1.116.348;Indonesia;ID;Jawa Timur;minor;;
Jugang;-81.161;1.117.381;Indonesia;ID;Jawa Timur;minor;;
Krajan Pakel;-81.387;1.115.463;Indonesia;ID;Jawa Timur;minor;;
Ketawang;-82.805;1.117.257;Indonesia;ID;Jawa Timur;minor;;
Krajan Craken;-82.962;1.115.437;Indonesia;ID;Jawa Timur;minor;;
Krajan Siki;-81.831;1.115.359;Indonesia;ID;Jawa Timur;minor;;
Pogalankrajan;-80.542;1.117.380;Indonesia;ID;Jawa Timur;minor;;
Jatirejo;-80.965;1.116.328;Indonesia;ID;Jawa Timur;minor;;
Jatirejo;-81.254;1.117.035;Indonesia;ID;Jawa Timur;minor;;
Pandean;-82.388;1.115.346;Indonesia;ID;Jawa Timur;minor;;
Pandean;-81.196;1.118.076;Indonesia;ID;Jawa Timur;minor;;
Parakan;-80.412;1.117.348;Indonesia;ID;Jawa Timur;minor;;
Krajan Nglinggis;-80.402;1.116.023;Indonesia;ID;Jawa Timur;minor;;
Depok;-81.878;1.114.425;Indonesia;ID;Jawa Timur;minor;;
Nglongsor;-80.471;1.116.623;Indonesia;ID;Jawa Timur;minor;;
Krajan Kerjo;-80.607;1.116.636;Indonesia;ID;Jawa Timur;minor;;
Krajan Petung;-81.964;1.115.622;Indonesia;ID;Jawa Timur;minor;;
Prigi;-82.721;1.117.151;Indonesia;ID;Jawa Timur;minor;;
Pule;-81.238;1.115.614;Indonesia;ID;Jawa Timur;minor;;
Ngepoh;-80.777;1.117.188;Indonesia;ID;Jawa Timur;minor;;
Sumbergedong;-80.525;1.117.078;Indonesia;ID;Jawa Timur;minor;;
Masaran;-83.040;1.115.603;Indonesia;ID;Jawa Timur;minor;;
Duwet;-80.955;1.117.337;Indonesia;ID;Jawa Timur;minor;;
Bogoran;-81.817;1.116.609;Indonesia;ID;Jawa Timur;minor;;
Krajan Ngrambingan;-82.595;1.114.889;Indonesia;ID;Jawa Timur;minor;;
Krajan Joho;-81.567;1.115.263;Indonesia;ID;Jawa Timur;minor;;
Wonocoyo Utara;-82.511;1.114.538;Indonesia;ID;Jawa Timur;minor;;
Sentul;-80.226;1.117.362;Indonesia;ID;Jawa Timur;minor;;
Krajan Dongko;-81.872;1.115.808;Indonesia;ID;Jawa Timur;minor;;
Besuki;-82.614;1.115.941;Indonesia;ID;Jawa Timur;minor;;
Krajan Karanganyar;-80.831;1.115.618;Indonesia;ID;Jawa Timur;minor;;
Telan;-81.316;1.117.957;Indonesia;ID;Jawa Timur;minor;;
Gading;-82.921;1.116.967;Indonesia;ID;Jawa Timur;minor;;
Tumpuk;-80.548;1.116.470;Indonesia;ID;Jawa Timur;minor;;
Barang;-82.178;1.114.668;Indonesia;ID;Jawa Timur;minor;;
Ponggok;-82.377;1.116.863;Indonesia;ID;Jawa Timur;minor;;
Ngembel;-81.908;1.116.990;Indonesia;ID;Jawa Timur;minor;;
Krajan Tenggaran;-80.895;1.115.505;Indonesia;ID;Jawa Timur;minor;;
Durenan;-81.203;1.117.986;Indonesia;ID;Jawa Timur;minor;;
Tanjung;-81.997;1.116.396;Indonesia;ID;Jawa Timur;minor;;
Jajarkrajan;-81.539;1.117.051;Indonesia;ID;Jawa Timur;minor;;
Krajan Pucanganak;-80.267;1.116.102;Indonesia;ID;Jawa Timur;minor;;
Banarankrajan;-80.412;1.116.694;Indonesia;ID;Jawa Timur;minor;;
Watulimo;-82.211;1.117.155;Indonesia;ID;Jawa Timur;minor;;
Krajan Winong;-80.300;1.116.462;Indonesia;ID;Jawa Timur;minor;;
Tumpang;-80.744;1.117.507;Indonesia;ID;Jawa Timur;minor;;
Krajan Sawahan;-82.618;1.116.990;Indonesia;ID;Jawa Timur;minor;;
Sukorejokrajan;-80.408;1.116.438;Indonesia;ID;Jawa Timur;minor;;
Sumberkrajan;-80.504;1.116.878;Indonesia;ID;Jawa Timur;minor;;
Krajan Pringapus;-81.757;1.116.050;Indonesia;ID;Jawa Timur;minor;;
Salamwates;-82.260;1.115.650;Indonesia;ID;Jawa Timur;minor;;
Ngulankulonkrajan;-80.631;1.117.419;Indonesia;ID;Jawa Timur;minor;;
Ngangkruk;-82.368;1.114.118;Indonesia;ID;Jawa Timur;minor;;
Ngentrong;-80.435;1.116.803;Indonesia;ID;Jawa Timur;minor;;
Suwaru;-81.086;1.117.447;Indonesia;ID;Jawa Timur;minor;;
Wonokerto;-81.225;1.116.012;Indonesia;ID;Jawa Timur;minor;;
Dongko;-81.882;1.115.746;Indonesia;ID;Jawa Timur;minor;;
Manggis;-81.104;1.117.107;Indonesia;ID;Jawa Timur;minor;;
Ngulan Wetan;-80.629;1.117.520;Indonesia;ID;Jawa Timur;minor;;
Sumberdadi;-80.175;1.117.145;Indonesia;ID;Jawa Timur;minor;;
Jujur;-80.076;1.117.362;Indonesia;ID;Jawa Timur;minor;;
Timahankrajan;-81.487;1.116.539;Indonesia;ID;Jawa Timur;minor;;
Pakis;-81.150;1.118.049;Indonesia;ID;Jawa Timur;minor;;
Tawing;-83.067;1.115.959;Indonesia;ID;Jawa Timur;minor;;
Plalar;-81.840;1.114.853;Indonesia;ID;Jawa Timur;minor;;
Ngulung Kulon;-83.044;1.115.070;Indonesia;ID;Jawa Timur;minor;;
Panggul;-82.492;1.114.554;Indonesia;ID;Jawa Timur;minor;;
Wadi Kidul;-80.764;1.117.423;Indonesia;ID;Jawa Timur;minor;;
Sidem;-80.966;1.115.831;Indonesia;ID;Jawa Timur;minor;;
Wonorejo;-81.471;1.116.946;Indonesia;ID;Jawa Timur;minor;;
Sebo;-82.433;1.117.036;Indonesia;ID;Jawa Timur;minor;;
Jati;-80.964;1.116.517;Indonesia;ID;Jawa Timur;minor;;
Kebonagung;-82.355;1.114.567;Indonesia;ID;Jawa Timur;minor;;
Ngares;-80.290;1.117.084;Indonesia;ID;Jawa Timur;minor;;
Ngrencak;-82.384;1.114.641;Indonesia;ID;Jawa Timur;minor;;
Gelatik;-82.098;1.116.845;Indonesia;ID;Jawa Timur;minor;;
Gandusari;-81.296;1.117.044;Indonesia;ID;Jawa Timur;minor;;
Randu;-81.197;1.117.935;Indonesia;ID;Jawa Timur;minor;;
Widoro;-81.213;1.117.212;Indonesia;ID;Jawa Timur;minor;;
Krayen;-80.871;1.116.426;Indonesia;ID;Jawa Timur;minor;;
Kebon;-80.430;1.116.546;Indonesia;ID;Jawa Timur;minor;;
Nglebeng;-82.562;1.114.541;Indonesia;ID;Jawa Timur;minor;;
Watuagung;-82.517;1.115.172;Indonesia;ID;Jawa Timur;minor;;
Mloko;-81.684;1.115.780;Indonesia;ID;Jawa Timur;minor;;
Sukorejo;-81.332;1.116.995;Indonesia;ID;Jawa Timur;minor;;
Cangkringan;-81.075;1.117.977;Indonesia;ID;Jawa Timur;minor;;
Bendo;-80.946;1.117.440;Indonesia;ID;Jawa Timur;minor;;
Wonocoyo;-81.022;1.117.217;Indonesia;ID;Jawa Timur;minor;;
Karangtengah;-82.136;1.114.277;Indonesia;ID;Jawa Timur;minor;;
Ngromo;-82.025;1.114.181;Indonesia;ID;Jawa Timur;minor;;
Jajar;-82.933;1.116.290;Indonesia;ID;Jawa Timur;minor;;
Jajar;-81.091;1.118.192;Indonesia;ID;Jawa Timur;minor;;
Wates;-81.629;1.116.771;Indonesia;ID;Jawa Timur;minor;;
Ngulung Wetan;-82.928;1.114.867;Indonesia;ID;Jawa Timur;minor;;
Karangan;-80.876;1.116.592;Indonesia;ID;Jawa Timur;minor;;
Kademangan;-81.800;1.116.677;Indonesia;ID;Jawa Timur;minor;;
Krajan Ngerdani;-81.966;1.116.110;Indonesia;ID;Jawa Timur;minor;;
Karangsudo;-82.232;1.115.292;Indonesia;ID;Jawa Timur;minor;;
Karangrejokrajan;-81.919;1.116.587;Indonesia;ID;Jawa Timur;minor;;
Rejosari;-80.715;1.116.747;Indonesia;ID;Jawa Timur;minor;;
Tertek;-81.224;1.118.148;Indonesia;ID;Jawa Timur;minor;;
Jatiprahu;-80.958;1.116.914;Indonesia;ID;Jawa Timur;minor;;
Kampak;-81.748;1.116.613;Indonesia;ID;Jawa Timur;minor;;
Brongkah;-81.141;1.117.762;Indonesia;ID;Jawa Timur;minor;;
Sawahan;-82.133;1.114.752;Indonesia;ID;Jawa Timur;minor;;
Rejowinangun;-80.484;1.117.327;Indonesia;ID;Jawa Timur;minor;;
Suko Wetan;-81.106;1.116.798;Indonesia;ID;Jawa Timur;minor;;
Tamanan;-80.589;1.117.021;Indonesia;ID;Jawa Timur;minor;;
Tugu;-80.265;1.116.358;Indonesia;ID;Jawa Timur;minor;;
Gajah;-80.455;1.116.020;Indonesia;ID;Jawa Timur;minor;;
Sobo;-82.821;1.115.113;Indonesia;ID;Jawa Timur;minor;;
Krajan Puru;-81.261;1.115.967;Indonesia;ID;Jawa Timur;minor;;
Sokobanteng;-80.806;1.117.084;Indonesia;ID;Jawa Timur;minor;;
Ngantrukrajan;-80.547;1.117.052;Indonesia;ID;Jawa Timur;minor;;
Bendoroto;-83.077;1.116.101;Indonesia;ID;Jawa Timur;minor;;
Tawang;-81.149;1.116.032;Indonesia;ID;Jawa Timur;minor;;
Gayam;-82.348;1.114.513;Indonesia;ID;Jawa Timur;minor;;
Surodakan;-80.490;1.117.170;Indonesia;ID;Jawa Timur;minor;;
Payaman;-81.238;1.118.066;Indonesia;ID;Jawa Timur;minor;;
Banjar;-82.676;1.114.799;Indonesia;ID;Jawa Timur;minor;;
Banjar;-80.781;1.116.781;Indonesia;ID;Jawa Timur;minor;;
Turi;-81.463;1.115.352;Indonesia;ID;Jawa Timur;minor;;
Banjar Tangkup Anyar;-84.969;1.154.159;Indonesia;ID;Bali;minor;;
Tualeu;-102.476;1.236.561;Indonesia;ID;Nusa Tenggara Timur;minor;;
Ba’rigi;-70.402;1.136.026;Indonesia;ID;Jawa Timur;minor;;
Guradog;-65.059;1.063.923;Indonesia;ID;Banten;minor;;
Hamberang Sabrang;-65.380;1.064.032;Indonesia;ID;Banten;minor;;
Bulu;-71.659;1.116.751;Indonesia;ID;Jawa Timur;minor;;
Katur;-71.586;1.117.191;Indonesia;ID;Jawa Timur;minor;;
Ngeper;-71.919;1.116.006;Indonesia;ID;Jawa Timur;minor;;
Kawengan;-70.711;1.116.806;Indonesia;ID;Jawa Timur;minor;;
Sonorejo;-71.814;1.116.234;Indonesia;ID;Jawa Timur;minor;;
Ketawang;-71.657;1.116.260;Indonesia;ID;Jawa Timur;minor;;
Ketawang;-72.122;1.115.630;Indonesia;ID;Jawa Timur;minor;;
Kedewan;-70.360;1.116.385;Indonesia;ID;Jawa Timur;minor;;
Kliteh;-71.272;1.117.028;Indonesia;ID;Jawa Timur;minor;;
Kembangan;-71.476;1.116.902;Indonesia;ID;Jawa Timur;minor;;
Ngujung;-71.238;1.117.090;Indonesia;ID;Jawa Timur;minor;;
Ngori;-72.368;1.115.459;Indonesia;ID;Jawa Timur;minor;;
Besah;-71.358;1.116.394;Indonesia;ID;Jawa Timur;minor;;
Bojonegoro;-71.502;1.118.817;Indonesia;ID;Jawa Timur;minor;;
Bonorejo;-71.827;1.116.792;Indonesia;ID;Jawa Timur;minor;;
Semanding;-71.441;1.116.856;Indonesia;ID;Jawa Timur;minor;;
Gempol;-71.827;1.116.137;Indonesia;ID;Jawa Timur;minor;;
Tambakmerak;-71.155;1.116.638;Indonesia;ID;Jawa Timur;minor;;
Tlatah;-72.122;1.117.011;Indonesia;ID;Jawa Timur;minor;;
Kuncen;-71.572;1.116.215;Indonesia;ID;Jawa Timur;minor;;
Gotak;-71.095;1.117.419;Indonesia;ID;Jawa Timur;minor;;
Beged;-71.746;1.116.690;Indonesia;ID;Jawa Timur;minor;;
Telumbung;-71.375;1.117.081;Indonesia;ID;Jawa Timur;minor;;
Celangap;-71.373;1.117.260;Indonesia;ID;Jawa Timur;minor;;
Pengkol;-72.352;1.115.932;Indonesia;ID;Jawa Timur;minor;;
Gapluk;-72.048;1.116.619;Indonesia;ID;Jawa Timur;minor;;
Batokan;-71.433;1.116.129;Indonesia;ID;Jawa Timur;minor;;
Tinumpuk;-72.118;1.116.857;Indonesia;ID;Jawa Timur;minor;;
Ngrejeng;-72.174;1.117.076;Indonesia;ID;Jawa Timur;minor;;
Dawung;-72.006;1.116.928;Indonesia;ID;Jawa Timur;minor;;
Mojosawit;-72.477;1.117.131;Indonesia;ID;Jawa Timur;minor;;
Karuk;-71.106;1.117.268;Indonesia;ID;Jawa Timur;minor;;
Demakan;-71.475;1.116.047;Indonesia;ID;Jawa Timur;minor;;
Pandan;-72.394;1.115.640;Indonesia;ID;Jawa Timur;minor;;
Suroh;-71.335;1.116.602;Indonesia;ID;Jawa Timur;minor;;
Sekaran;-71.271;1.116.519;Indonesia;ID;Jawa Timur;minor;;
Ledok;-70.990;1.117.371;Indonesia;ID;Jawa Timur;minor;;
Pengkok;-71.667;1.116.099;Indonesia;ID;Jawa Timur;minor;;
Padangan;-71.536;1.116.146;Indonesia;ID;Jawa Timur;minor;;
Blimbing;-71.845;1.116.005;Indonesia;ID;Jawa Timur;minor;;
Wonocolo;-70.507;1.116.703;Indonesia;ID;Jawa Timur;minor;;
Banjarjo;-71.585;1.116.272;Indonesia;ID;Jawa Timur;minor;;
Talok;-71.255;1.117.469;Indonesia;ID;Jawa Timur;minor;;
Kacangan Lor;-71.470;1.116.679;Indonesia;ID;Jawa Timur;minor;;
Mersodo;-71.788;1.115.889;Indonesia;ID;Jawa Timur;minor;;
Ringintunggal;-71.703;1.117.124;Indonesia;ID;Jawa Timur;minor;;
Tembeling;-71.640;1.116.507;Indonesia;ID;Jawa Timur;minor;;
Donan;-72.066;1.116.374;Indonesia;ID;Jawa Timur;minor;;
Pelem;-72.407;1.117.065;Indonesia;ID;Jawa Timur;minor;;
Caper;-71.354;1.116.124;Indonesia;ID;Jawa Timur;minor;;
Klempun;-72.292;1.115.837;Indonesia;ID;Jawa Timur;minor;;
Sudah;-71.198;1.117.225;Indonesia;ID;Jawa Timur;minor;;
Dukuh Lor;-71.629;1.116.601;Indonesia;ID;Jawa Timur;minor;;
Nguken;-71.609;1.115.954;Indonesia;ID;Jawa Timur;minor;;
Cengungklung;-71.388;1.117.137;Indonesia;ID;Jawa Timur;minor;;
Ngrowo;-70.774;1.116.269;Indonesia;ID;Jawa Timur;minor;;
Prangi;-71.874;1.115.835;Indonesia;ID;Jawa Timur;minor;;
Gayam;-71.764;1.117.137;Indonesia;ID;Jawa Timur;minor;;
Purwa;-72.228;1.115.441;Indonesia;ID;Jawa Timur;minor;;
Jeneponto;-56.765;1.197.484;Indonesia;ID;Sulawesi Selatan;minor;;
Tebon;-71.883;1.115.668;Indonesia;ID;Jawa Timur;minor;;
Banjar Batanyuh Kaja;-85.080;1.151.678;Indonesia;ID;Bali;minor;;
Sumberpitu;-71.849;1.115.817;Indonesia;ID;Jawa Tengah;minor;;
Tunjuk Selatan;-84.755;1.151.518;Indonesia;ID;Bali;minor;;
Banjar Dauh Peken;-85.909;1.151.427;Indonesia;ID;Bali;minor;;
Tua;-84.114;1.151.806;Indonesia;ID;Bali;minor;;
Banjar Bengkelgede;-85.882;1.150.943;Indonesia;ID;Bali;minor;;
Banjar Subamiabaleagung;-85.142;1.151.271;Indonesia;ID;Bali;minor;;
Denuma;-84.155;1.151.223;Indonesia;ID;Bali;minor;;
Banjar Pangkungtibah Selatan;-85.943;1.150.906;Indonesia;ID;Bali;minor;;
Riang Tengah;-84.932;1.151.238;Indonesia;ID;Bali;minor;;
Banjar Delodrurung;-85.003;1.150.188;Indonesia;ID;Bali;minor;;
Kesiutkawan Kaja;-84.801;1.151.088;Indonesia;ID;Bali;minor;;
Basa;-84.741;1.151.685;Indonesia;ID;Bali;minor;;
Penebel;-84.205;1.151.454;Indonesia;ID;Bali;minor;;
Apityeh;-84.525;1.150.714;Indonesia;ID;Bali;minor;;
Banjar Baturiti Kaja;-85.408;1.150.833;Indonesia;ID;Bali;minor;;
Wanasari Baleran;-84.849;1.151.348;Indonesia;ID;Bali;minor;;
Tabanan;-85.384;1.151.282;Indonesia;ID;Bali;minor;;
Carik;-84.834;1.150.769;Indonesia;ID;Bali;minor;;
Banjar Banjaranyar;-85.453;1.151.445;Indonesia;ID;Bali;minor;;
Banjar Puseh;-85.652;1.151.371;Indonesia;ID;Bali;minor;;
Angkahgede;-84.635;1.150.159;Indonesia;ID;Bali;minor;;
Pergan;-84.266;1.151.948;Indonesia;ID;Bali;minor;;
Banjar Bongangede;-85.576;1.151.196;Indonesia;ID;Bali;minor;;
Banjar Gablogan;-85.107;1.150.286;Indonesia;ID;Bali;minor;;
Penatahan Kaja;-84.360;1.151.257;Indonesia;ID;Bali;minor;;
Banjar Tegalmengkeb Kaja;-85.328;1.150.338;Indonesia;ID;Bali;minor;;
Banjar Jambe Baleran;-85.324;1.151.246;Indonesia;ID;Bali;minor;;
Banjar Bantasbaleagung;-85.042;1.150.689;Indonesia;ID;Bali;minor;;
Banjar Meliling Kawan;-85.092;1.150.822;Indonesia;ID;Bali;minor;;
Rejasa Kaja;-84.609;1.151.173;Indonesia;ID;Bali;minor;;
Luwus;-83.984;1.151.956;Indonesia;ID;Bali;minor;;
Banjar Belumbang Tengah;-85.488;1.150.629;Indonesia;ID;Bali;minor;;
Kuwumkumambal;-84.879;1.151.696;Indonesia;ID;Bali;minor;;
Belimbingdesa;-84.070;1.150.366;Indonesia;ID;Bali;minor;;
Baturiti;-83.248;1.151.859;Indonesia;ID;Bali;minor;;
Banjar Penyalin;-85.332;1.151.085;Indonesia;ID;Bali;minor;;
Beaung Tengah;-84.215;1.151.610;Indonesia;ID;Bali;minor;;
Banjar Laing;-85.793;1.151.334;Indonesia;ID;Bali;minor;;
Banjar Tohjiwo;-83.266;1.151.978;Indonesia;ID;Bali;minor;;
Banjar Mundeh;-85.803;1.151.392;Indonesia;ID;Bali;minor;;
Bantiran;-83.095;1.149.908;Indonesia;ID;Bali;minor;;
Buahan Tengah;-84.947;1.151.497;Indonesia;ID;Bali;minor;;
Wanagiri;-84.100;1.150.556;Indonesia;ID;Bali;minor;;
Pohgending Kangin;-84.316;1.151.455;Indonesia;ID;Bali;minor;;
Banjar Tibubiyu Kaja;-85.588;1.150.498;Indonesia;ID;Bali;minor;;
Banjar Angseri;-83.579;1.151.637;Indonesia;ID;Bali;minor;;
Klau;-83.360;1.149.882;Indonesia;ID;Bali;minor;;
Banjar Tegal Belodan;-85.408;1.151.191;Indonesia;ID;Bali;minor;;
Banjar Batunya;-83.140;1.151.870;Indonesia;ID;Bali;minor;;
Banjar Jagasatru;-85.611;1.151.391;Indonesia;ID;Bali;minor;;
Banjar Dukuh;-85.733;1.150.623;Indonesia;ID;Bali;minor;;
Peneng;-83.795;1.151.942;Indonesia;ID;Bali;minor;;
Banjar Pejaten;-85.759;1.151.069;Indonesia;ID;Bali;minor;;
Petiga;-84.358;1.151.772;Indonesia;ID;Bali;minor;;
Banjar Bangli;-83.341;1.151.775;Indonesia;ID;Bali;minor;;
Baleagung;-84.526;1.151.323;Indonesia;ID;Bali;minor;;
Banjar Sembunggede;-85.090;1.150.877;Indonesia;ID;Bali;minor;;
Megati Kelod;-84.978;1.150.562;Indonesia;ID;Bali;minor;;
Delodpeken;-84.923;1.150.907;Indonesia;ID;Bali;minor;;
Banjar Beraban Kangin;-85.569;1.150.421;Indonesia;ID;Bali;minor;;
Banjar Batanbuah;-86.026;1.151.053;Indonesia;ID;Bali;minor;;
Pengembunan;-84.954;1.151.542;Indonesia;ID;Bali;minor;;
Banjar Baleagung;-85.066;1.150.353;Indonesia;ID;Bali;minor;;
Banjar Pangkungkarung Kangin;-85.437;1.151.036;Indonesia;ID;Bali;minor;;
Banjar Kebon;-85.403;1.150.526;Indonesia;ID;Bali;minor;;
Banjar Sengguan;-85.802;1.151.112;Indonesia;ID;Bali;minor;;
Selemadeg Kelod;-84.960;1.150.410;Indonesia;ID;Bali;minor;;
Pohgending Kawan;-84.359;1.151.426;Indonesia;ID;Bali;minor;;
Banjar Dauhpangkung;-85.453;1.150.752;Indonesia;ID;Bali;minor;;
Empalan;-83.952;1.151.512;Indonesia;ID;Bali;minor;;
Bajera;-85.038;1.150.258;Indonesia;ID;Bali;minor;;
Banjar Tonja;-85.518;1.151.043;Indonesia;ID;Bali;minor;;
Banjar Dauhrurung;-85.954;1.150.960;Indonesia;ID;Bali;minor;;
Banjar Abiantuwung;-85.576;1.151.489;Indonesia;ID;Bali;minor;;
Banjar Mandung;-85.179;1.150.919;Indonesia;ID;Bali;minor;;
Banjar Apuan;-83.693;1.151.781;Indonesia;ID;Bali;minor;;
Wongaya Kaja;-83.904;1.151.112;Indonesia;ID;Bali;minor;;
Tuka;-84.322;1.151.981;Indonesia;ID;Bali;minor;;
Dalangdesa;-84.401;1.150.807;Indonesia;ID;Bali;minor;;
Banjar Belatung;-85.893;1.151.224;Indonesia;ID;Bali;minor;;
Banjar Pekandelan;-85.477;1.150.798;Indonesia;ID;Bali;minor;;
Buruan Tengah;-84.582;1.151.386;Indonesia;ID;Bali;minor;;
Banjar Tuakilangbaleran;-85.195;1.151.289;Indonesia;ID;Bali;minor;;
Banjar Soka Kaja;-85.244;1.150.087;Indonesia;ID;Bali;minor;;
Tembau;-84.692;1.151.683;Indonesia;ID;Bali;minor;;
Banjar Delodsema;-85.979;1.151.233;Indonesia;ID;Bali;minor;;
Banjar Batuaji Kaja;-85.132;1.151.099;Indonesia;ID;Bali;minor;;
Banjar Senganan Kangin;-83.689;1.151.614;Indonesia;ID;Bali;minor;;
Payangan Tengah;-84.361;1.151.673;Indonesia;ID;Bali;minor;;
Banjar Mambanggede;-85.246;1.150.631;Indonesia;ID;Bali;minor;;
Munduktemu Kelod;-83.440;1.149.689;Indonesia;ID;Bali;minor;;
Laleng;-84.483;1.150.467;Indonesia;ID;Bali;minor;;
Banjar Banua;-83.238;1.152.948;Indonesia;ID;Bali;minor;;
Wakaf;-68.352;1.153.419;Indonesia;ID;Jawa Timur;minor;;
Durbugan;-69.040;1.137.056;Indonesia;ID;Jawa Timur;minor;;
Bungin-Bungin;-69.380;1.140.820;Indonesia;ID;Jawa Timur;minor;;
Talaga;-71.044;1.140.407;Indonesia;ID;Jawa Timur;minor;;
Talaga;-70.616;1.143.255;Indonesia;ID;Jawa Timur;minor;;
Kokembang;-69.524;1.136.487;Indonesia;ID;Jawa Timur;minor;;
Kolla;-68.833;1.153.489;Indonesia;ID;Jawa Timur;minor;;
Mandar;-68.547;1.152.549;Indonesia;ID;Jawa Timur;minor;;
Rosong Timur;-70.651;1.143.455;Indonesia;ID;Jawa Timur;minor;;
Jerukporot;-69.403;1.140.010;Indonesia;ID;Jawa Timur;minor;;
Korbak;-68.952;1.138.177;Indonesia;ID;Jawa Timur;minor;;
Canggetelo;-69.072;1.138.825;Indonesia;ID;Jawa Timur;minor;;
Rokoro;-71.609;1.143.431;Indonesia;ID;Jawa Timur;minor;;
Toroh;-70.081;1.155.399;Indonesia;ID;Jawa Timur;minor;;
Galtek;-70.728;1.140.294;Indonesia;ID;Jawa Timur;minor;;
Talango;-70.630;1.139.507;Indonesia;ID;Jawa Timur;minor;;
Ketupat;-71.458;1.144.972;Indonesia;ID;Jawa Timur;minor;;
Pabungkon Daja;-71.551;1.143.929;Indonesia;ID;Jawa Timur;minor;;
Mecadan;-70.005;1.139.248;Indonesia;ID;Jawa Timur;minor;;
Biyan;-71.105;1.137.226;Indonesia;ID;Jawa Timur;minor;;
Jurgang Timur;-69.142;1.139.833;Indonesia;ID;Jawa Timur;minor;;
Dikkodik;-69.863;1.139.763;Indonesia;ID;Jawa Timur;minor;;
Pesisir;-71.096;1.136.912;Indonesia;ID;Jawa Timur;minor;;
Pesisir;-71.151;1.137.514;Indonesia;ID;Jawa Timur;minor;;
Somorpenang;-69.949;1.140.612;Indonesia;ID;Jawa Timur;minor;;
Palampal;-69.670;1.137.517;Indonesia;ID;Jawa Timur;minor;;
Mesjid;-69.811;1.154.299;Indonesia;ID;Jawa Timur;minor;;
Nyapar;-69.055;1.138.317;Indonesia;ID;Jawa Timur;minor;;
Sepanjang;-71.797;1.157.847;Indonesia;ID;Jawa Timur;minor;;
Batuputih;-69.161;1.139.177;Indonesia;ID;Jawa Timur;minor;;
Jungkat Selatan;-71.385;1.145.259;Indonesia;ID;Jawa Timur;minor;;
Cangkreng;-69.712;1.138.437;Indonesia;ID;Jawa Timur;minor;;
Perreng;-68.762;1.139.689;Indonesia;ID;Jawa Timur;minor;;
Betangan;-68.945;1.138.033;Indonesia;ID;Jawa Timur;minor;;
Partikan;-69.070;1.140.174;Indonesia;ID;Jawa Timur;minor;;
Taman;-70.512;1.137.445;Indonesia;ID;Jawa Timur;minor;;
Taman;-70.748;1.140.421;Indonesia;ID;Jawa Timur;minor;;
Taman;-72.252;1.137.974;Indonesia;ID;Jawa Timur;minor;;
Ketapang Daja;-71.131;1.136.527;Indonesia;ID;Jawa Timur;minor;;
Sendang Timur;-71.173;1.136.214;Indonesia;ID;Jawa Timur;minor;;
Bungereng;-69.070;1.138.666;Indonesia;ID;Jawa Timur;minor;;
Jurangara;-69.727;1.140.153;Indonesia;ID;Jawa Timur;minor;;
Batojaran;-70.938;1.136.665;Indonesia;ID;Jawa Timur;minor;;
Jungjungan;-69.344;1.138.386;Indonesia;ID;Jawa Timur;minor;;
Kettep;-68.611;1.152.842;Indonesia;ID;Jawa Timur;minor;;
Nonggunong;-70.731;1.143.490;Indonesia;ID;Jawa Timur;minor;;
Senmasen;-69.891;1.138.650;Indonesia;ID;Jawa Timur;minor;;
Timurembung;-71.497;1.146.131;Indonesia;ID;Jawa Timur;minor;;
Patandun;-69.969;1.140.524;Indonesia;ID;Jawa Timur;minor;;
Karangkeng;-69.304;1.140.184;Indonesia;ID;Jawa Timur;minor;;
